Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
050	00	31		003				Antelope County	42.183199	-98.057854
050	00	31		005				Arthur County	41.580869	-101.684028
050	00	31		007				Banner County	41.533313	-103.704593
050	00	31		009				Blaine County	41.866749	-99.976896
050	00	31		011				Boone County	41.686566	-98.028435
050	00	31		013				Box Butte County	42.165644	-102.938547
050	00	31		015				Boyd County	42.901593	-98.714886
050	00	31		017				Brown County	42.534188	-99.871572
050	00	31		019				Buffalo County	40.790062	-99.069182
050	00	31		021				Burt County	41.854106	-96.337590
050	00	31		023				Butler County	41.233275	-97.134820
050	00	31		025				Cass County	40.936518	-96.093393
050	00	31		027				Cedar County	42.605286	-97.239880
050	00	31		029				Chase County	40.507192	-101.699405
050	00	31		031				Cherry County	42.651785	-101.147203
050	00	31		033				Cheyenne County	41.196569	-103.002332
050	00	31		035				Clay County	40.521099	-98.042256
050	00	31		037				Colfax County	41.558089	-97.088373
050	00	31		039				Cuming County	41.915502	-96.774767
050	00	31		041				Custer County	41.386492	-99.631095
050	00	31		043				Dakota County	42.426294	-96.492629
050	00	31		045				Dawes County	42.726836	-103.155107
050	00	31		047				Dawson County	40.837439	-99.868313
050	00	31		049				Deuel County	41.081477	-102.314294
050	00	31		051				Dixon County	42.467847	-96.841997
050	00	31		053				Dodge County	41.521339	-96.587577
050	00	31		055				Douglas County	41.264027	-96.050944
050	00	31		057				Dundy County	40.111866	-101.635310
050	00	31		059				Fillmore County	40.533947	-97.568094
050	00	31		061				Franklin County	40.171097	-98.944212
050	00	31		063				Frontier County	40.549039	-100.401627
050	00	31		065				Furnas County	40.191085	-99.910559
050	00	31		067				Gage County	40.248785	-96.692942
050	00	31		069				Garden County	41.527955	-102.344241
050	00	31		071				Garfield County	41.830464	-99.039981
050	00	31		073				Gosper County	40.554307	-99.840191
050	00	31		075				Grant County	41.896813	-101.724423
050	00	31		077				Greeley County	41.567232	-98.487658
050	00	31		079				Hall County	40.894156	-98.417732
050	00	31		081				Hamilton County	40.876641	-98.021361
050	00	31		083				Harlan County	40.154431	-99.414477
050	00	31		085				Hayes County	40.516243	-101.081310
050	00	31		087				Hitchcock County	40.202916	-101.010995
050	00	31		089				Holt County	42.486684	-98.726258
050	00	31		091				Hooker County	42.042065	-101.081138
050	00	31		093				Howard County	41.207692	-98.539527
050	00	31		095				Jefferson County	40.162013	-97.145107
050	00	31		097				Johnson County	40.392860	-96.250792
050	00	31		099				Kearney County	40.494463	-98.961728
050	00	31		101				Keith County	41.174579	-101.693340
050	00	31		103				Keya Paha County	42.870255	-99.735948
050	00	31		105				Kimball County	41.210944	-103.681543
050	00	31		107				Knox County	42.629202	-97.854462
050	00	31		109				Lancaster County	40.796701	-96.681392
050	00	31		111				Lincoln County	41.073750	-100.755420
050	00	31		113				Logan County	41.511919	-100.477611
050	00	31		115				Loup County	41.870216	-99.418360
050	00	31		117				McPherson County	41.556075	-101.027583
050	00	31		119				Madison County	41.963138	-97.525802
050	00	31		121				Merrick County	41.154660	-98.011398
050	00	31		123				Morrill County	41.702090	-103.085600
050	00	31		125				Nance County	41.399273	-97.946016
050	00	31		127				Nemaha County	40.393169	-95.829968
050	00	31		129				Nuckolls County	40.150032	-98.035503
050	00	31		131				Otoe County	40.665989	-96.077662
050	00	31		133				Pawnee County	40.138586	-96.208595
050	00	31		135				Perkins County	40.843798	-101.632281
050	00	31		137				Phelps County	40.489078	-99.408342
050	00	31		139				Pierce County	42.271344	-97.610948
050	00	31		141				Platte County	41.515986	-97.450374
050	00	31		143				Polk County	41.184518	-97.588967
050	00	31		145				Red Willow County	40.181368	-100.503064
050	00	31		147				Richardson County	40.126197	-95.702546
050	00	31		149				Rock County	42.507127	-99.470110
050	00	31		151				Saline County	40.545566	-97.093987
050	00	31		153				Sarpy County	41.142870	-96.031099
050	00	31		155				Saunders County	41.218350	-96.606171
050	00	31		157				Scotts Bluff County	41.866805	-103.685046
050	00	31		159				Seward County	40.876188	-97.130218
050	00	31		161				Sheridan County	42.553562	-102.430804
050	00	31		163				Sherman County	41.199340	-98.953378
050	00	31		165				Sioux County	42.432082	-103.792840
050	00	31		167				Stanton County	41.939922	-97.213304
050	00	31		169				Thayer County	40.172690	-97.601156
050	00	31		171				Thomas County	41.976068	-100.572708
050	00	31		173				Thurston County	42.158896	-96.555417
050	00	31		175				Valley County	41.549826	-98.972085
050	00	31		177				Washington County	41.516281	-96.198876
050	00	31		179				Wayne County	42.198600	-97.103127
050	00	31		181				Webster County	40.179525	-98.474758
050	00	31		183				Wheeler County	41.909737	-98.514133
050	00	31		185				York County	40.868213	-97.599156
050	00	32		001				Churchill County	39.495243	-118.678088
050	00	32		003				Clark County	36.139215	-115.117901
050	00	32		005				Douglas County	38.951122	-119.725977
050	00	32		007				Elko County	40.996901	-115.404458
050	00	32		009				Esmeralda County	37.829985	-117.556859
050	00	32		011				Eureka County	40.011258	-116.267484
050	00	32		013				Humboldt County	41.311540	-117.797442
050	00	32		015				Lander County	40.026808	-117.016325
050	00	32		017				Lincoln County	37.836213	-114.745652
050	00	32		019				Lyon County	39.178105	-119.252726
050	00	32		021				Mineral County	38.525236	-118.466414
050	00	32		023				Nye County	37.895867	-116.564187
050	00	32		027				Pershing County	40.427863	-118.271038
050	00	32		029				Storey County	39.386106	-119.611095
050	00	32		031				Washoe County	39.704166	-119.763634
050	00	32		033				White Pine County	39.307378	-114.922453
050	00	32		510				Carson City	39.160949	-119.753877
050	00	33		001				Belknap County	43.515202	-71.436077
050	00	33		003				Carroll County	43.822605	-71.181589
050	00	33		005				Cheshire County	42.911802	-72.242077
050	00	33		007				Coos County	44.613772	-71.339940
050	00	33		009				Grafton County	43.896067	-71.894630
050	00	33		011				Hillsborough County	42.895585	-71.582737
050	00	33		013				Merrimack County	43.277704	-71.637253
050	00	33		015				Rockingham County	42.962870	-71.077622
050	00	33		017				Strafford County	43.258288	-70.976101
050	00	33		019				Sullivan County	43.344206	-72.247327
050	00	34		001				Atlantic County	39.447721	-74.621566
050	00	34		003				Bergen County	40.930457	-74.059037
050	00	34		005				Burlington County	39.955204	-74.775955
050	00	34		007				Camden County	39.869213	-75.029263
050	00	34		009				Cape May County	39.088069	-74.799100
050	00	34		011				Cumberland County	39.399565	-75.090565
050	00	34		013				Essex County	40.773050	-74.223065
050	00	34		015				Gloucester County	39.752778	-75.136197
050	00	34		017				Hudson County	40.740351	-74.069000
050	00	34		019				Hunterdon County	40.573190	-74.897060
050	00	34		021				Mercer County	40.252908	-74.711654
050	00	34		023				Middlesex County	40.494044	-74.383918
050	00	34		025				Monmouth County	40.285874	-74.127063
050	00	34		027				Morris County	40.867167	-74.500442
050	00	34		029				Ocean County	39.918818	-74.210903
050	00	34		031				Passaic County	40.946491	-74.216831
050	00	34		033				Salem County	39.628764	-75.385539
050	00	34		035				Somerset County	40.566953	-74.580607
050	00	34		037				Sussex County	41.099846	-74.665155
050	00	34		039				Union County	40.657752	-74.301654
050	00	34		041				Warren County	40.803025	-75.030699
050	00	35		001				Bernalillo County	35.101046	-106.612469
050	00	35		003				Catron County	33.956778	-108.440847
050	00	35		005				Chaves County	33.355893	-104.444987
050	00	35		006				Cibola County	35.049742	-107.976125
050	00	35		007				Colfax County	36.567573	-104.665501
050	00	35		009				Curry County	34.481212	-103.253378
050	00	35		011				De Baca County	34.365068	-104.232700
050	00	35		013				Dona Ana County	32.274123	-106.781670
050	00	35		015				Eddy County	32.527170	-104.262035
050	00	35		017				Grant County	32.708567	-108.246748
050	00	35		019				Guadalupe County	34.862953	-104.813622
050	00	35		021				Harding County	35.897974	-103.878339
050	00	35		023				Hidalgo County	32.025077	-108.736570
050	00	35		025				Lea County	32.728441	-103.327764
050	00	35		027				Lincoln County	33.618198	-105.540971
050	00	35		028				Los Alamos County	35.871602	-106.280313
050	00	35		029				Luna County	32.176393	-107.712209
050	00	35		031				McKinley County	35.568054	-108.409236
050	00	35		033				Mora County	35.986698	-104.919077
050	00	35		035				Otero County	32.788676	-105.818104
050	00	35		037				Quay County	35.111229	-103.624597
050	00	35		039				Rio Arriba County	36.448433	-106.718230
050	00	35		041				Roosevelt County	34.122576	-103.370714
050	00	35		043				Sandoval County	35.549275	-106.820120
050	00	35		045				San Juan County	36.577598	-108.304060
050	00	35		047				San Miguel County	35.501494	-105.077987
050	00	35		049				Santa Fe County	35.588826	-106.007134
050	00	35		051				Sierra County	33.095349	-107.291198
050	00	35		053				Socorro County	34.174316	-107.015631
050	00	35		055				Taos County	36.527237	-105.648564
050	00	35		057				Torrance County	34.764079	-106.003634
050	00	35		059				Union County	36.492607	-103.417893
050	00	35		061				Valencia County	34.745326	-106.765563
050	00	36		001				Albany County	42.662095	-73.849077
050	00	36		003				Allegany County	42.232936	-78.026092
050	00	36		005				Bronx County	40.846761	-73.873207
050	00	36		007				Broome County	42.136984	-75.888310
050	00	36		009				Cattaraugus County	42.230316	-78.638208
050	00	36		011				Cayuga County	42.933530	-76.564638
050	00	36		013				Chautauqua County	42.240700	-79.345719
050	00	36		015				Chemung County	42.129017	-76.790266
050	00	36		017				Chenango County	42.483042	-75.606772
050	00	36		019				Clinton County	44.732874	-73.589895
050	00	36		021				Columbia County	42.265195	-73.656200
050	00	36		023				Cortland County	42.589160	-76.099870
050	00	36		025				Delaware County	42.217290	-75.004281
050	00	36		027				Dutchess County	41.717586	-73.806994
050	00	36		029				Erie County	42.859908	-78.796303
050	00	36		031				Essex County	44.162194	-73.737594
050	00	36		033				Franklin County	44.600374	-74.308735
050	00	36		035				Fulton County	43.078933	-74.364606
050	00	36		037				Genesee County	42.996299	-78.169669
050	00	36		039				Greene County	42.299757	-74.016042
050	00	36		041				Hamilton County	43.609960	-74.505974
050	00	36		043				Herkimer County	43.180942	-74.969957
050	00	36		045				Jefferson County	44.038673	-75.944575
050	00	36		047				Kings County	40.649812	-73.952247
050	00	36		049				Lewis County	43.766211	-75.450668
050	00	36		051				Livingston County	42.727484	-77.770090
050	00	36		053				Madison County	42.940200	-75.685925
050	00	36		055				Monroe County	43.159963	-77.630324
050	00	36		057				Montgomery County	42.917805	-74.394503
050	00	36		059				Nassau County	40.715949	-73.602538
050	00	36		061				New York County	40.769656	-73.973533
050	00	36		063				Niagara County	43.146089	-78.848097
050	00	36		065				Oneida County	43.188633	-75.391295
050	00	36		067				Onondaga County	43.048433	-76.179117
050	00	36		069				Ontario County	42.875038	-77.262252
050	00	36		071				Orange County	41.406117	-74.279480
050	00	36		073				Orleans County	43.257496	-78.238574
050	00	36		075				Oswego County	43.415555	-76.246970
050	00	36		077				Otsego County	42.617473	-75.037498
050	00	36		079				Putnam County	41.416859	-73.731006
050	00	36		081				Queens County	40.714295	-73.820376
050	00	36		083				Rensselaer County	42.698952	-73.595047
050	00	36		085				Richmond County	40.582197	-74.140923
050	00	36		087				Rockland County	41.124995	-74.014963
050	00	36		089				St. Lawrence County	44.591832	-75.161786
050	00	36		091				Saratoga County	43.038798	-73.806821
050	00	36		093				Schenectady County	42.807926	-73.972317
050	00	36		095				Schoharie County	42.613421	-74.439124
050	00	36		097				Schuyler County	42.382961	-76.872155
050	00	36		099				Seneca County	42.801104	-76.827879
050	00	36		101				Steuben County	42.283617	-77.363147
050	00	36		103				Suffolk County	40.833314	-73.026232
050	00	36		105				Sullivan County	41.704829	-74.746836
050	00	36		107				Tioga County	42.147003	-76.328043
050	00	36		109				Tompkins County	42.464150	-76.481140
050	00	36		111				Ulster County	41.856325	-74.146620
050	00	36		113				Warren County	43.475480	-73.752666
050	00	36		115				Washington County	43.274398	-73.445447
050	00	36		117				Wayne County	43.146538	-77.056462
050	00	36		119				Westchester County	41.057167	-73.794013
050	00	36		121				Wyoming County	42.701123	-78.198014
050	00	36		123				Yates County	42.631984	-77.073127
050	00	37		001				Alamance County	36.076036	-79.413917
050	00	37		003				Alexander County	35.910801	-81.183408
050	00	37		005				Alleghany County	36.496324	-81.137240
050	00	37		007				Anson County	34.979317	-80.099992
050	00	37		009				Ashe County	36.424166	-81.493302
050	00	37		011				Avery County	36.094073	-81.923373
050	00	37		013				Beaufort County	35.491343	-76.913826
050	00	37		015				Bertie County	36.099641	-76.987604
050	00	37		017				Bladen County	34.595472	-78.588696
050	00	37		019				Brunswick County	34.004488	-78.226406
050	00	37		021				Buncombe County	35.595260	-82.531461
050	00	37		023				Burke County	35.743156	-81.635995
050	00	37		025				Cabarrus County	35.412507	-80.589077
050	00	37		027				Caldwell County	35.900758	-81.523472
050	00	37		029				Camden County	36.354175	-76.177461
050	00	37		031				Carteret County	34.743619	-76.765952
050	00	37		033				Caswell County	36.406412	-79.320014
050	00	37		035				Catawba County	35.695613	-81.247567
050	00	37		037				Chatham County	35.702312	-79.282856
050	00	37		039				Cherokee County	35.117115	-84.009076
050	00	37		041				Chowan County	36.107251	-76.626043
050	00	37		043				Clay County	35.040811	-83.790932
050	00	37		045				Cleveland County	35.310015	-81.530779
050	00	37		047				Columbus County	34.268605	-78.676837
050	00	37		049				Craven County	35.095872	-77.061834
050	00	37		051				Cumberland County	35.056213	-78.907247
050	00	37		053				Currituck County	36.398959	-75.956958
050	00	37		055				Dare County	35.839903	-75.656282
050	00	37		057				Davidson County	35.816809	-80.197806
050	00	37		059				Davie County	35.929864	-80.542525
050	00	37		061				Duplin County	34.924123	-77.988007
050	00	37		063				Durham County	35.998343	-78.900356
050	00	37		065				Edgecombe County	35.916244	-77.640306
050	00	37		067				Forsyth County	36.114200	-80.244596
050	00	37		069				Franklin County	36.053507	-78.308430
050	00	37		071				Gaston County	35.284549	-81.166447
050	00	37		073				Gates County	36.449917	-76.743002
050	00	37		075				Graham County	35.350629	-83.802157
050	00	37		077				Granville County	36.278837	-78.653861
050	00	37		079				Greene County	35.480464	-77.685488
050	00	37		081				Guilford County	36.052635	-79.846984
050	00	37		083				Halifax County	36.329359	-77.658371
050	00	37		085				Harnett County	35.352695	-78.782390
050	00	37		087				Haywood County	35.523376	-82.960527
050	00	37		089				Henderson County	35.324149	-82.470975
050	00	37		091				Hertford County	36.343491	-77.003278
050	00	37		093				Hoke County	34.975358	-79.240052
050	00	37		095				Hyde County	35.508708	-76.215859
050	00	37		097				Iredell County	35.742202	-80.870323
050	00	37		099				Jackson County	35.313469	-83.183862
050	00	37		101				Johnston County	35.526190	-78.368467
050	00	37		103				Jones County	35.039018	-77.378926
050	00	37		105				Lee County	35.467286	-79.167664
050	00	37		107				Lenoir County	35.250556	-77.630588
050	00	37		109				Lincoln County	35.480809	-81.208085
050	00	37		111				McDowell County	35.686938	-82.038396
050	00	37		113				Macon County	35.154679	-83.366399
050	00	37		115				Madison County	35.846261	-82.671845
050	00	37		117				Martin County	35.838330	-77.123835
050	00	37		119				Mecklenburg County	35.231792	-80.830859
050	00	37		121				Mitchell County	35.977691	-82.142844
050	00	37		123				Montgomery County	35.340096	-79.903306
050	00	37		125				Moore County	35.237812	-79.450148
050	00	37		127				Nash County	35.952773	-77.927170
050	00	37		129				New Hanover County	34.202397	-77.895036
050	00	37		131				Northampton County	36.441314	-77.469673
050	00	37		133				Onslow County	34.709586	-77.373135
050	00	37		135				Orange County	36.011889	-79.097018
050	00	37		137				Pamlico County	35.120738	-76.750588
050	00	37		139				Pasquotank County	36.294638	-76.245702
050	00	37		141				Pender County	34.499708	-77.898534
050	00	37		143				Perquimans County	36.173526	-76.450296
050	00	37		145				Person County	36.392403	-78.991888
050	00	37		147				Pitt County	35.589908	-77.391082
050	00	37		149				Polk County	35.255644	-82.207646
050	00	37		151				Randolph County	35.749211	-79.812184
050	00	37		153				Richmond County	34.951814	-79.714677
050	00	37		155				Robeson County	34.658374	-79.106531
050	00	37		157				Rockingham County	36.412676	-79.774187
050	00	37		159				Rowan County	35.617342	-80.515502
050	00	37		161				Rutherford County	35.366879	-81.926540
050	00	37		163				Sampson County	35.003201	-78.385700
050	00	37		165				Scotland County	34.821943	-79.469894
050	00	37		167				Stanly County	35.324437	-80.231605
050	00	37		169				Stokes County	36.371941	-80.266907
050	00	37		171				Surry County	36.431086	-80.669763
050	00	37		173				Swain County	35.421822	-83.446528
050	00	37		175				Transylvania County	35.200420	-82.758011
050	00	37		177				Tyrrell County	35.836703	-76.243054
050	00	37		179				Union County	35.000284	-80.570296
050	00	37		181				Vance County	36.343664	-78.402544
050	00	37		183				Wake County	35.796512	-78.665751
050	00	37		185				Warren County	36.441143	-78.111492
050	00	37		187				Washington County	35.855288	-76.616344
050	00	37		189				Watauga County	36.217932	-81.700107
050	00	37		191				Wayne County	35.364712	-77.995343
050	00	37		193				Wilkes County	36.194235	-81.157482
050	00	37		195				Wilson County	35.716872	-77.928609
050	00	37		197				Yadkin County	36.165214	-80.682050
050	00	37		199				Yancey County	35.911550	-82.300815
050	00	38		001				Adams County	46.090022	-102.601163
050	00	38		003				Barnes County	46.921367	-98.056878
050	00	38		005				Benson County	48.079887	-99.378498
050	00	38		007				Billings County	46.990106	-103.359665
050	00	38		009				Bottineau County	48.770162	-100.785797
050	00	38		011				Bowman County	46.127397	-103.420563
050	00	38		013				Burke County	48.818253	-102.513784
050	00	38		015				Burleigh County	46.890682	-100.641038
050	00	38		017				Cass County	46.899583	-97.084444
050	00	38		019				Cavalier County	48.755148	-98.463479
050	00	38		021				Dickey County	46.103471	-98.452616
050	00	38		023				Divide County	48.828242	-103.454207
050	00	38		025				Dunn County	47.299911	-102.567275
050	00	38		027				Eddy County	47.747572	-98.975712
050	00	38		029				Emmons County	46.266021	-100.194049
050	00	38		031				Foster County	47.464369	-98.894282
050	00	38		033				Golden Valley County	46.911966	-103.892029
050	00	38		035				Grand Forks County	47.909153	-97.304665
050	00	38		037				Grant County	46.410473	-101.707319
050	00	38		039				Griggs County	47.456991	-98.209448
050	00	38		041				Hettinger County	46.426899	-102.506905
050	00	38		043				Kidder County	46.998253	-99.794884
050	00	38		045				LaMoure County	46.449894	-98.526188
050	00	38		047				Logan County	46.463621	-99.505292
050	00	38		049				McHenry County	48.232678	-100.658077
050	00	38		051				McIntosh County	46.113728	-99.482635
050	00	38		053				McKenzie County	47.812432	-103.422645
050	00	38		055				McLean County	47.577410	-101.235975
050	00	38		057				Mercer County	47.284699	-101.686375
050	00	38		059				Morton County	46.787422	-101.293188
050	00	38		061				Mountrail County	48.204135	-102.342666
050	00	38		063				Nelson County	47.907679	-98.176261
050	00	38		065				Oliver County	47.135403	-101.391984
050	00	38		067				Pembina County	48.768417	-97.545970
050	00	38		069				Pierce County	48.246230	-99.988330
050	00	38		071				Ramsey County	48.219893	-98.752938
050	00	38		073				Ransom County	46.478135	-97.668528
050	00	38		075				Renville County	48.727411	-101.638942
050	00	38		077				Richland County	46.247076	-96.896301
050	00	38		079				Rolette County	48.789983	-99.848980
050	00	38		081				Sargent County	46.109728	-97.573055
050	00	38		083				Sheridan County	47.612724	-100.326556
050	00	38		085				Sioux County	46.135844	-100.867173
050	00	38		087				Slope County	46.428212	-103.439994
050	00	38		089				Stark County	46.852248	-102.712489
050	00	38		091				Steele County	47.465563	-97.718979
050	00	38		093				Stutsman County	46.972159	-98.872814
050	00	38		095				Towner County	48.665965	-99.243016
050	00	38		097				Traill County	47.452401	-97.188292
050	00	38		099				Walsh County	48.361756	-97.681741
050	00	38		101				Ward County	48.255894	-101.488391
050	00	38		103				Wells County	47.624194	-99.660842
050	00	38		105				Williams County	48.337620	-103.496480
050	00	39		001				Adams County	38.846345	-83.502171
050	00	39		003				Allen County	40.765518	-84.116900
050	00	39		005				Ashland County	40.829451	-82.278586
050	00	39		007				Ashtabula County	41.775503	-80.752979
050	00	39		009				Athens County	39.356909	-82.075082
050	00	39		011				Auglaize County	40.547145	-84.254585
050	00	39		013				Belmont County	40.027052	-80.908324
050	00	39		015				Brown County	38.926434	-83.872440
050	00	39		017				Butler County	39.427856	-84.513194
050	00	39		019				Carroll County	40.598906	-81.110801
050	00	39		021				Champaign County	40.127656	-83.770972
050	00	39		023				Clark County	39.921309	-83.826362
050	00	39		025				Clermont County	39.059566	-84.177419
050	00	39		027				Clinton County	39.419135	-83.828623
050	00	39		029				Columbiana County	40.767070	-80.737538
050	00	39		031				Coshocton County	40.290916	-81.885085
050	00	39		033				Crawford County	40.828034	-82.883284
050	00	39		035				Cuyahoga County	41.460301	-81.663852
050	00	39		037				Darke County	40.127147	-84.611169
050	00	39		039				Defiance County	41.304320	-84.462745
050	00	39		041				Delaware County	40.254296	-83.020406
050	00	39		043				Erie County	41.401042	-82.629238
050	00	39		045				Fairfield County	39.776158	-82.636683
050	00	39		047				Fayette County	39.556124	-83.457447
050	00	39		049				Franklin County	39.990514	-82.996532
050	00	39		051				Fulton County	41.596589	-84.124491
050	00	39		053				Gallia County	38.835402	-82.281986
050	00	39		055				Geauga County	41.498219	-81.223471
050	00	39		057				Greene County	39.712555	-83.949396
050	00	39		059				Guernsey County	40.023052	-81.524643
050	00	39		061				Hamilton County	39.179526	-84.493792
050	00	39		063				Hancock County	41.026158	-83.652998
050	00	39		065				Hardin County	40.666602	-83.648242
050	00	39		067				Harrison County	40.300540	-81.077776
050	00	39		069				Henry County	41.339519	-84.067146
050	00	39		071				Highland County	39.207182	-83.584469
050	00	39		073				Hocking County	39.521796	-82.448153
050	00	39		075				Holmes County	40.561178	-81.928992
050	00	39		077				Huron County	41.159113	-82.617023
050	00	39		079				Jackson County	39.019990	-82.606659
050	00	39		081				Jefferson County	40.360701	-80.725850
050	00	39		083				Knox County	40.403035	-82.433805
050	00	39		085				Lake County	41.693346	-81.303633
050	00	39		087				Lawrence County	38.530404	-82.547506
050	00	39		089				Licking County	40.065737	-82.482297
050	00	39		091				Logan County	40.391662	-83.786787
050	00	39		093				Lorain County	41.370274	-82.135816
050	00	39		095				Lucas County	41.649267	-83.608466
050	00	39		097				Madison County	39.901000	-83.377315
050	00	39		099				Mahoning County	41.052558	-80.706497
050	00	39		101				Marion County	40.583138	-83.130561
050	00	39		103				Medina County	41.112580	-81.872052
050	00	39		105				Meigs County	39.058836	-82.005600
050	00	39		107				Mercer County	40.527317	-84.619566
050	00	39		109				Miami County	40.059302	-84.242605
050	00	39		111				Monroe County	39.732661	-81.078996
050	00	39		113				Montgomery County	39.750258	-84.218590
050	00	39		115				Morgan County	39.618571	-81.839425
050	00	39		117				Morrow County	40.529559	-82.807324
050	00	39		119				Muskingum County	39.961489	-81.978767
050	00	39		121				Noble County	39.773140	-81.471413
050	00	39		123				Ottawa County	41.542200	-83.040528
050	00	39		125				Paulding County	41.118387	-84.586250
050	00	39		127				Perry County	39.735945	-82.219290
050	00	39		129				Pickaway County	39.642654	-82.997982
050	00	39		131				Pike County	39.073170	-83.037706
050	00	39		133				Portage County	41.172189	-81.253721
050	00	39		135				Preble County	39.743860	-84.637188
050	00	39		137				Putnam County	41.013775	-84.124026
050	00	39		139				Richland County	40.765756	-82.537941
050	00	39		141				Ross County	39.341461	-83.027332
050	00	39		143				Sandusky County	41.354394	-83.125259
050	00	39		145				Scioto County	38.788930	-82.943068
050	00	39		147				Seneca County	41.128917	-83.173728
050	00	39		149				Shelby County	40.330548	-84.190321
050	00	39		151				Stark County	40.819408	-81.383599
050	00	39		153				Summit County	41.095605	-81.520637
050	00	39		155				Trumbull County	41.237933	-80.763986
050	00	39		157				Tuscarawas County	40.463569	-81.470891
050	00	39		159				Union County	40.271860	-83.366607
050	00	39		161				Van Wert County	40.858508	-84.570417
050	00	39		163				Vinton County	39.241253	-82.466606
050	00	39		165				Warren County	39.440152	-84.221759
050	00	39		167				Washington County	39.446572	-81.490197
050	00	39		169				Wayne County	40.829010	-81.886579
050	00	39		171				Williams County	41.546482	-84.584044
050	00	39		173				Wood County	41.405102	-83.610432
050	00	39		175				Wyandot County	40.856154	-83.300152
050	00	40		001				Adair County	35.896421	-94.640694
050	00	40		003				Alfalfa County	36.702841	-98.333427
050	00	40		005				Atoka County	34.382141	-96.086132
050	00	40		007				Beaver County	36.739036	-100.496685
050	00	40		009				Beckham County	35.315380	-99.601359
050	00	40		011				Blaine County	35.916373	-98.435373
050	00	40		013				Bryan County	33.974510	-96.340632
050	00	40		015				Caddo County	35.136539	-98.344737
050	00	40		017				Canadian County	35.522312	-97.896337
050	00	40		019				Carter County	34.214754	-97.220100
050	00	40		021				Cherokee County	35.887145	-95.001038
050	00	40		023				Choctaw County	34.019987	-95.512802
050	00	40		025				Cimarron County	36.753922	-102.401032
050	00	40		027				Cleveland County	35.245466	-97.420315
050	00	40		029				Coal County	34.577081	-96.296455
050	00	40		031				Comanche County	34.633961	-98.423460
050	00	40		033				Cotton County	34.296951	-98.356706
050	00	40		035				Craig County	36.699384	-95.170605
050	00	40		037				Creek County	35.972769	-96.302298
050	00	40		039				Custer County	35.601490	-98.920160
050	00	40		041				Delaware County	36.468076	-94.815869
050	00	40		043				Dewey County	36.003983	-99.031550
050	00	40		045				Ellis County	36.268053	-99.795312
050	00	40		047				Garfield County	36.389716	-97.830125
050	00	40		049				Garvin County	34.717363	-97.291275
050	00	40		051				Grady County	35.050405	-97.902417
050	00	40		053				Grant County	36.790006	-97.788044
050	00	40		055				Greer County	34.931620	-99.496157
050	00	40		057				Harmon County	34.717716	-99.872028
050	00	40		059				Harper County	36.792489	-99.697855
050	00	40		061				Haskell County	35.244252	-95.100679
050	00	40		063				Hughes County	35.078188	-96.296327
050	00	40		065				Jackson County	34.609790	-99.384059
050	00	40		067				Jefferson County	34.134024	-97.876981
050	00	40		069				Johnston County	34.278963	-96.678806
050	00	40		071				Kay County	36.775009	-97.166108
050	00	40		073				Kingfisher County	35.937267	-97.920546
050	00	40		075				Kiowa County	34.930674	-98.996426
050	00	40		077				Latimer County	34.862989	-95.260202
050	00	40		079				Le Flore County	34.976379	-94.677823
050	00	40		081				Lincoln County	35.699350	-96.859687
050	00	40		083				Logan County	35.893268	-97.442945
050	00	40		085				Love County	33.941304	-97.194143
050	00	40		087				McClain County	35.037094	-97.468017
050	00	40		089				McCurtain County	34.110519	-94.788646
050	00	40		091				McIntosh County	35.375963	-95.603934
050	00	40		093				Major County	36.313820	-98.448638
050	00	40		095				Marshall County	34.012197	-96.730337
050	00	40		097				Mayes County	36.314823	-95.211238
050	00	40		099				Murray County	34.484955	-97.042207
050	00	40		101				Muskogee County	35.686587	-95.367134
050	00	40		103				Noble County	36.369302	-97.237878
050	00	40		105				Nowata County	36.778819	-95.617078
050	00	40		107				Okfuskee County	35.440416	-96.301628
050	00	40		109				Oklahoma County	35.509671	-97.496525
050	00	40		111				Okmulgee County	35.601093	-95.965552
050	00	40		113				Osage County	36.571147	-96.350965
050	00	40		115				Ottawa County	36.861373	-94.839825
050	00	40		117				Pawnee County	36.282565	-96.579448
050	00	40		119				Payne County	36.074369	-96.955502
050	00	40		121				Pittsburg County	34.939711	-95.714300
050	00	40		123				Pontotoc County	34.750146	-96.658685
050	00	40		125				Pottawatomie County	35.268116	-96.943697
050	00	40		127				Pushmataha County	34.415253	-95.364573
050	00	40		129				Roger Mills County	35.670161	-99.667299
050	00	40		131				Rogers County	36.326641	-95.632332
050	00	40		133				Seminole County	35.170799	-96.604951
050	00	40		135				Sequoyah County	35.484348	-94.788897
050	00	40		137				Stephens County	34.502015	-97.940409
050	00	40		139				Texas County	36.746891	-101.465501
050	00	40		141				Tillman County	34.381055	-98.932086
050	00	40		143				Tulsa County	36.124761	-95.938999
050	00	40		145				Wagoner County	35.970541	-95.544827
050	00	40		147				Washington County	36.728513	-95.938140
050	00	40		149				Washita County	35.303199	-99.033340
050	00	40		151				Woods County	36.745963	-98.752719
050	00	40		153				Woodward County	36.414974	-99.326644
050	00	41		001				Baker County	44.733733	-117.793712
050	00	41		003				Benton County	44.547364	-123.330289
050	00	41		005				Clackamas County	45.306684	-122.476588
050	00	41		007				Clatsop County	46.039585	-123.768902
